Received At;Value
2024-07-31T06:40:56Z;1321
2024-07-31T06:40:53Z;1320
2024-07-31T06:40:50Z;1317
2024-07-31T06:40:47Z;1315
2024-07-31T06:40:44Z;1315
2024-07-31T06:40:41Z;1313
2024-07-31T06:40:38Z;1309
2024-07-31T06:40:35Z;1310
2024-07-31T06:40:32Z;1309
2024-07-31T06:40:29Z;1311
2024-07-31T06:40:26Z;1310
2024-07-31T06:40:23Z;1310
2024-07-31T06:40:20Z;1310
2024-07-31T06:40:17Z;1310
2024-07-31T06:40:14Z;1310
2024-07-31T06:40:11Z;1309
2024-07-31T06:40:08Z;1310
2024-07-31T06:40:05Z;1310
2024-07-31T06:40:02Z;1311
2024-07-31T06:39:59Z;1308
2024-07-31T06:39:56Z;1309
2024-07-31T06:39:53Z;1307
2024-07-31T06:39:50Z;1309
2024-07-31T06:39:47Z;1309
2024-07-31T06:39:44Z;1309
2024-07-31T06:39:41Z;1313
2024-07-31T06:39:38Z;1312
2024-07-31T06:39:35Z;1314
2024-07-31T06:39:32Z;1317
2024-07-31T06:39:29Z;1315
2024-07-31T06:39:26Z;1319
2024-07-31T06:39:23Z;1321
2024-07-31T06:39:20Z;1326
2024-07-31T06:39:17Z;1325
2024-07-31T06:39:14Z;1325
2024-07-31T06:39:11Z;1323
2024-07-31T06:39:08Z;1321
2024-07-31T06:39:05Z;1322
2024-07-31T06:39:02Z;1322
2024-07-31T06:38:59Z;1325
2024-07-31T06:38:56Z;1329
2024-07-31T06:38:53Z;1331
2024-07-31T06:38:50Z;1331
2024-07-31T06:38:47Z;1335
2024-07-31T06:38:44Z;1336
2024-07-31T06:38:41Z;1334
2024-07-31T06:38:38Z;1336
2024-07-31T06:38:35Z;1337
2024-07-31T06:38:32Z;1339
2024-07-31T06:38:29Z;1338
2024-07-31T06:38:26Z;1340
2024-07-31T06:38:23Z;1337
2024-07-31T06:38:20Z;1338
2024-07-31T06:38:17Z;1338
2024-07-31T06:38:14Z;1340
2024-07-31T06:38:11Z;1338
2024-07-31T06:38:08Z;1339
2024-07-31T06:38:05Z;1341
2024-07-31T06:38:02Z;1343
2024-07-31T06:37:59Z;1342
2024-07-31T06:37:56Z;1340
2024-07-31T06:37:53Z;1342
2024-07-31T06:37:50Z;1341
2024-07-31T06:37:47Z;1340
2024-07-31T06:37:44Z;1344
2024-07-31T06:37:41Z;1342
2024-07-31T06:37:38Z;1344
2024-07-31T06:37:35Z;1348
2024-07-31T06:37:32Z;1347
2024-07-31T06:37:29Z;1347
2024-07-31T06:37:26Z;1350
2024-07-31T06:37:23Z;1351
2024-07-31T06:37:20Z;1353
2024-07-31T06:37:17Z;1355
2024-07-31T06:37:14Z;1353
2024-07-31T06:37:11Z;1350
2024-07-31T06:37:08Z;1348
2024-07-31T06:37:05Z;1348
2024-07-31T06:37:02Z;1349
2024-07-31T06:36:59Z;1352
2024-07-31T06:36:56Z;1352
2024-07-31T06:36:53Z;1356
2024-07-31T06:36:50Z;1359
2024-07-31T06:36:47Z;1359
2024-07-31T06:36:44Z;1361
2024-07-31T06:36:41Z;1362
2024-07-31T06:36:38Z;1361
2024-07-31T06:36:35Z;1366
2024-07-31T06:36:32Z;1367
2024-07-31T06:36:29Z;1372
2024-07-31T06:36:26Z;1374
2024-07-31T06:36:23Z;1375
2024-07-31T06:36:20Z;1377
2024-07-31T06:36:17Z;1379
2024-07-31T06:36:14Z;1382
2024-07-31T06:36:11Z;1381
2024-07-31T06:36:08Z;1384
2024-07-31T06:36:05Z;1388
2024-07-31T06:36:02Z;1385
2024-07-31T06:35:59Z;1385
2024-07-31T06:35:56Z;1385
2024-07-31T06:35:53Z;1386
2024-07-31T06:35:50Z;1391
2024-07-31T06:35:47Z;1392
2024-07-31T06:35:44Z;1393
2024-07-31T06:35:41Z;1392
2024-07-31T06:35:38Z;1391
2024-07-31T06:35:35Z;1391
2024-07-31T06:35:32Z;1389
2024-07-31T06:35:29Z;1390
2024-07-31T06:35:26Z;1391
2024-07-31T06:35:23Z;1392
2024-07-31T06:35:20Z;1389
2024-07-31T06:35:17Z;1386
2024-07-31T06:35:14Z;1384
2024-07-31T06:35:11Z;1384
2024-07-31T06:35:08Z;1384
2024-07-31T06:35:05Z;1385
2024-07-31T06:35:02Z;1384
2024-07-31T06:34:59Z;1385
2024-07-31T06:34:56Z;1384
2024-07-31T06:34:53Z;1383
2024-07-31T06:34:50Z;1387
2024-07-31T06:34:47Z;1387
2024-07-31T06:34:44Z;1387
2024-07-31T06:34:41Z;1389
2024-07-31T06:34:38Z;1391
2024-07-31T06:34:35Z;1392
2024-07-31T06:34:32Z;1395
2024-07-31T06:34:29Z;1396
2024-07-31T06:34:26Z;1393
2024-07-31T06:34:23Z;1394
2024-07-31T06:34:20Z;1396
2024-07-31T06:34:17Z;1396
2024-07-31T06:34:14Z;1397
2024-07-31T06:34:11Z;1397
2024-07-31T06:34:08Z;1397
2024-07-31T06:34:05Z;1399
2024-07-31T06:34:02Z;1403
2024-07-31T06:33:59Z;1402
2024-07-31T06:33:56Z;1403
2024-07-31T06:33:53Z;1408
2024-07-31T06:33:50Z;1412
2024-07-31T06:33:47Z;1412
2024-07-31T06:33:44Z;1413
2024-07-31T06:33:41Z;1416
2024-07-31T06:33:38Z;1418
2024-07-31T06:33:35Z;1418
2024-07-31T06:33:32Z;1420
2024-07-31T06:33:29Z;1418
2024-07-31T06:33:26Z;1417
2024-07-31T06:33:23Z;1416
2024-07-31T06:33:20Z;1419
2024-07-31T06:33:17Z;1420
2024-07-31T06:33:14Z;1421
2024-07-31T06:33:11Z;1421
2024-07-31T06:33:08Z;1421
2024-07-31T06:33:05Z;1422
2024-07-31T06:33:02Z;1421
2024-07-31T06:32:59Z;1422
2024-07-31T06:32:56Z;1423
2024-07-31T06:32:53Z;1424
2024-07-31T06:32:50Z;1426
2024-07-31T06:32:47Z;1425
2024-07-31T06:32:44Z;1425
2024-07-31T06:32:41Z;1428
2024-07-31T06:32:38Z;1433
2024-07-31T06:32:35Z;1434
2024-07-31T06:32:32Z;1437
2024-07-31T06:32:29Z;1437
2024-07-31T06:32:26Z;1436
2024-07-31T06:32:23Z;1440
2024-07-31T06:32:20Z;1441
2024-07-31T06:32:17Z;1444
2024-07-31T06:32:14Z;1448
2024-07-31T06:32:11Z;1450
2024-07-31T06:32:08Z;1454
2024-07-31T06:32:05Z;1452
2024-07-31T06:32:02Z;1450
2024-07-31T06:31:59Z;1452
2024-07-31T06:31:56Z;1452
2024-07-31T06:31:53Z;1449
2024-07-31T06:31:50Z;1452
2024-07-31T06:31:47Z;1453
2024-07-31T06:31:44Z;1456
2024-07-31T06:31:41Z;1457
2024-07-31T06:31:38Z;1458
2024-07-31T06:31:35Z;1462
2024-07-31T06:31:32Z;1463
2024-07-31T06:31:29Z;1466
2024-07-31T06:31:26Z;1469
2024-07-31T06:31:23Z;1473
2024-07-31T06:31:20Z;1474
2024-07-31T06:31:17Z;1480
2024-07-31T06:31:14Z;1482
2024-07-31T06:31:11Z;1482
2024-07-31T06:31:08Z;1483
2024-07-31T06:31:05Z;1485
2024-07-31T06:31:02Z;1484
2024-07-31T06:30:59Z;1485
2024-07-31T06:30:56Z;1485
2024-07-31T06:30:53Z;1489
2024-07-31T06:30:50Z;1492
2024-07-31T06:30:47Z;1495
2024-07-31T06:30:44Z;1497
2024-07-31T06:30:41Z;1495
2024-07-31T06:30:38Z;1495
2024-07-31T06:30:35Z;1495
2024-07-31T06:30:32Z;1492
2024-07-31T06:30:29Z;1493
2024-07-31T06:30:26Z;1495
2024-07-31T06:30:23Z;1496
2024-07-31T06:30:20Z;1497
2024-07-31T06:30:17Z;1494
2024-07-31T06:30:14Z;1494
2024-07-31T06:30:11Z;1495
2024-07-31T06:30:08Z;1495
2024-07-31T06:30:05Z;1496
2024-07-31T06:30:02Z;1496
2024-07-31T06:29:59Z;1495
2024-07-31T06:29:56Z;1498
2024-07-31T06:29:53Z;1499
2024-07-31T06:29:50Z;1501
2024-07-31T06:29:47Z;1506
2024-07-31T06:29:44Z;1506
2024-07-31T06:29:41Z;1509
2024-07-31T06:29:38Z;1511
2024-07-31T06:29:35Z;1513
2024-07-31T06:29:32Z;1515
2024-07-31T06:29:29Z;1514
2024-07-31T06:29:26Z;1514
2024-07-31T06:29:23Z;1517
2024-07-31T06:29:20Z;1514
2024-07-31T06:29:17Z;1514
2024-07-31T06:29:14Z;1517
2024-07-31T06:29:11Z;1515
2024-07-31T06:29:08Z;1521
2024-07-31T06:29:04Z;1520
2024-07-31T06:29:01Z;1520
2024-07-31T06:28:58Z;1520
2024-07-31T06:28:55Z;1522
2024-07-31T06:28:52Z;1521
2024-07-31T06:28:49Z;1522
2024-07-31T06:28:46Z;1524
2024-07-31T06:28:43Z;1525
2024-07-31T06:28:40Z;1524
2024-07-31T06:28:37Z;1528
2024-07-31T06:28:34Z;1529
2024-07-31T06:28:31Z;1530
2024-07-31T06:28:28Z;1529
2024-07-31T06:28:25Z;1529
2024-07-31T06:28:22Z;1526
2024-07-31T06:28:19Z;1526
2024-07-31T06:28:16Z;1525
2024-07-31T06:28:13Z;1527
2024-07-31T06:28:10Z;1529
2024-07-31T06:28:07Z;1527
2024-07-31T06:28:04Z;1531
2024-07-31T06:28:01Z;1530
2024-07-31T06:27:58Z;1531
2024-07-31T06:27:55Z;1533
2024-07-31T06:27:52Z;1533
2024-07-31T06:27:49Z;1532
2024-07-31T06:27:46Z;1532
2024-07-31T06:27:43Z;1533
2024-07-31T06:27:40Z;1531
2024-07-31T06:27:37Z;1533
2024-07-31T06:27:34Z;1533
2024-07-31T06:27:31Z;1535
2024-07-31T06:27:28Z;1534
2024-07-31T06:27:25Z;1535
2024-07-31T06:27:22Z;1534
2024-07-31T06:27:19Z;1535
2024-07-31T06:27:16Z;1535
2024-07-31T06:27:13Z;1536
2024-07-31T06:27:10Z;1538
2024-07-31T06:27:07Z;1540
2024-07-31T06:27:04Z;1544
2024-07-31T06:27:01Z;1544
2024-07-31T06:26:58Z;1543
2024-07-31T06:26:55Z;1541
2024-07-31T06:26:52Z;1543
2024-07-31T06:26:49Z;1544
2024-07-31T06:26:46Z;1545
2024-07-31T06:26:43Z;1546
2024-07-31T06:26:40Z;1545
2024-07-31T06:26:37Z;1544
2024-07-31T06:26:34Z;1547
2024-07-31T06:26:31Z;1549
2024-07-31T06:26:28Z;1551
2024-07-31T06:26:25Z;1551
2024-07-31T06:26:22Z;1551
2024-07-31T06:26:19Z;1554
2024-07-31T06:26:16Z;1556
2024-07-31T06:26:13Z;1559
2024-07-31T06:26:10Z;1557
2024-07-31T06:26:07Z;1558
2024-07-31T06:26:04Z;1560
2024-07-31T06:26:01Z;1562
2024-07-31T06:25:58Z;1561
2024-07-31T06:25:55Z;1563
2024-07-31T06:25:52Z;1567
2024-07-31T06:25:49Z;1571
2024-07-31T06:25:46Z;1571
2024-07-31T06:25:43Z;1572
2024-07-31T06:25:40Z;1575
2024-07-31T06:25:37Z;1579
2024-07-31T06:25:34Z;1579
2024-07-31T06:25:31Z;1580
2024-07-31T06:25:28Z;1580
2024-07-31T06:25:25Z;1582
2024-07-31T06:25:22Z;1586
2024-07-31T06:25:19Z;1588
2024-07-31T06:25:16Z;1589
2024-07-31T06:25:13Z;1593
2024-07-31T06:25:10Z;1599
2024-07-31T06:25:07Z;1601
2024-07-31T06:25:04Z;1600
2024-07-31T06:25:01Z;1602
2024-07-31T06:24:58Z;1604
2024-07-31T06:24:55Z;1605
2024-07-31T06:24:52Z;1605
2024-07-31T06:24:49Z;1607
2024-07-31T06:24:46Z;1609
2024-07-31T06:24:43Z;1611
2024-07-31T06:24:40Z;1614
2024-07-31T06:24:37Z;1617
2024-07-31T06:24:34Z;1617
2024-07-31T06:24:31Z;1620
2024-07-31T06:24:28Z;1622
2024-07-31T06:24:25Z;1622
2024-07-31T06:24:22Z;1625
2024-07-31T06:24:19Z;1629
2024-07-31T06:24:16Z;1632
2024-07-31T06:24:13Z;1635
2024-07-31T06:24:09Z;1636
2024-07-31T06:24:07Z;1635
2024-07-31T06:24:04Z;1636
2024-07-31T06:24:01Z;1636
2024-07-31T06:23:58Z;1637
2024-07-31T06:23:55Z;1634
2024-07-31T06:23:52Z;1634
2024-07-31T06:23:49Z;1633
2024-07-31T06:23:46Z;1635
2024-07-31T06:23:43Z;1636
2024-07-31T06:23:40Z;1637
2024-07-31T06:23:37Z;1640
2024-07-31T06:23:34Z;1643
2024-07-31T06:23:31Z;1644
2024-07-31T06:23:28Z;1642
2024-07-31T06:23:25Z;1641
2024-07-31T06:23:22Z;1640
2024-07-31T06:23:19Z;1640
2024-07-31T06:23:16Z;1643
2024-07-31T06:23:13Z;1643
2024-07-31T06:23:10Z;1642
2024-07-31T06:23:07Z;1641
2024-07-31T06:23:04Z;1640
2024-07-31T06:23:01Z;1641
2024-07-31T06:22:58Z;1642
2024-07-31T06:22:55Z;1641
2024-07-31T06:22:52Z;1639
2024-07-31T06:22:49Z;1639
2024-07-31T06:22:46Z;1635
2024-07-31T06:22:43Z;1634
2024-07-31T06:22:40Z;1632
2024-07-31T06:22:37Z;1629
2024-07-31T06:22:34Z;1629
2024-07-31T06:22:31Z;1626
2024-07-31T06:22:28Z;1623
2024-07-31T06:22:25Z;1622
2024-07-31T06:22:22Z;1621
2024-07-31T06:22:19Z;1618
2024-07-31T06:22:16Z;1613
2024-07-31T06:22:13Z;1609
2024-07-31T06:22:10Z;1606
2024-07-31T06:22:07Z;1599
2024-07-31T06:22:04Z;1594
2024-07-31T06:22:01Z;1586
2024-07-31T06:21:58Z;1575
2024-07-31T06:21:55Z;1567
2024-07-31T06:21:52Z;1556
2024-07-31T06:21:49Z;1546
2024-07-31T06:21:46Z;1531
2024-07-31T06:21:43Z;1514
2024-07-31T06:21:40Z;1495
2024-07-31T06:21:37Z;1474
2024-07-31T06:21:34Z;1451
2024-07-31T06:21:31Z;1426
2024-07-31T06:21:28Z;1394
2024-07-31T06:21:25Z;1361
2024-07-31T06:21:22Z;1323
2024-07-31T06:21:19Z;1284
2024-07-31T06:21:16Z;1238
2024-07-31T06:21:13Z;1191
2024-07-31T06:21:10Z;1188
2024-07-31T06:21:07Z;1189
2024-07-31T06:21:04Z;1191
2024-07-31T06:21:01Z;1196
2024-07-31T06:20:58Z;1199
2024-07-31T06:20:55Z;1199
2024-07-31T06:20:52Z;1199
2024-07-31T06:20:49Z;1199
2024-07-31T06:20:46Z;1204
2024-07-31T06:20:43Z;1206
2024-07-31T06:20:40Z;1208
2024-07-31T06:20:37Z;1212
2024-07-31T06:20:34Z;1213
2024-07-31T06:20:31Z;1215
2024-07-31T06:20:28Z;1217
2024-07-31T06:20:25Z;1218
2024-07-31T06:20:22Z;1222
2024-07-31T06:20:19Z;1225
2024-07-31T06:20:16Z;1227
2024-07-31T06:20:13Z;1229
2024-07-31T06:20:10Z;1230
2024-07-31T06:20:07Z;1230
2024-07-31T06:20:04Z;1233
2024-07-31T06:20:01Z;1235
2024-07-31T06:19:58Z;1236
2024-07-31T06:19:55Z;1237
2024-07-31T06:19:52Z;1239
2024-07-31T06:19:49Z;1243
2024-07-31T06:19:46Z;1248
2024-07-31T06:19:43Z;1250
2024-07-31T06:19:40Z;1252
2024-07-31T06:19:37Z;1255
2024-07-31T06:19:34Z;1255
2024-07-31T06:19:31Z;1255
2024-07-31T06:19:28Z;1256
2024-07-31T06:19:25Z;1255
2024-07-31T06:19:22Z;1253
2024-07-31T06:19:19Z;1257
2024-07-31T06:19:16Z;1259
2024-07-31T06:19:13Z;1259
2024-07-31T06:19:10Z;1258
2024-07-31T06:19:07Z;1257
2024-07-31T06:19:04Z;1256
2024-07-31T06:19:01Z;1258
2024-07-31T06:18:58Z;1259
2024-07-31T06:18:55Z;1258
2024-07-31T06:18:52Z;1257
2024-07-31T06:18:49Z;1253
2024-07-31T06:18:46Z;1254
2024-07-31T06:18:43Z;1250
2024-07-31T06:18:40Z;1252
2024-07-31T06:18:37Z;1254
2024-07-31T06:18:34Z;1254
2024-07-31T06:18:31Z;1253
2024-07-31T06:18:28Z;1253
2024-07-31T06:18:25Z;1251
2024-07-31T06:18:22Z;1252
2024-07-31T06:18:19Z;1252
2024-07-31T06:18:16Z;1254
2024-07-31T06:18:13Z;1252
2024-07-31T06:18:10Z;1253
2024-07-31T06:18:07Z;1251
2024-07-31T06:18:04Z;1249
2024-07-31T06:18:01Z;1246
2024-07-31T06:17:58Z;1242
2024-07-31T06:17:55Z;1240
2024-07-31T06:17:52Z;1239
2024-07-31T06:17:49Z;1240
2024-07-31T06:17:46Z;1237
2024-07-31T06:17:43Z;1233
2024-07-31T06:17:40Z;1227
2024-07-31T06:17:37Z;1218
2024-07-31T06:17:34Z;1212
2024-07-31T06:17:31Z;1205
2024-07-31T06:17:28Z;1201
2024-07-31T06:17:25Z;1193
2024-07-31T06:17:22Z;1187
2024-07-31T06:17:19Z;1180
2024-07-31T06:17:16Z;1170
2024-07-31T06:17:13Z;1159
2024-07-31T06:17:10Z;1145
2024-07-31T06:17:07Z;1130
2024-07-31T06:17:04Z;1115
2024-07-31T06:17:01Z;1097
2024-07-31T06:16:58Z;1080
2024-07-31T06:16:55Z;1058
2024-07-31T06:16:51Z;1040
2024-07-31T06:16:48Z;1019
2024-07-31T06:16:45Z;996
2024-07-31T06:16:42Z;972
2024-07-31T06:16:39Z;974
2024-07-31T06:16:36Z;973
2024-07-31T06:16:33Z;971
2024-07-31T06:16:30Z;970
2024-07-31T06:16:27Z;966
2024-07-31T06:16:24Z;965
2024-07-31T06:16:21Z;963
2024-07-31T06:16:18Z;960
2024-07-31T06:16:15Z;956
2024-07-31T06:16:12Z;952
2024-07-31T06:16:09Z;953
2024-07-31T06:16:06Z;950
2024-07-31T06:16:03Z;943
2024-07-31T06:16:00Z;939
2024-07-31T06:15:57Z;936
2024-07-31T06:15:54Z;930
2024-07-31T06:15:51Z;927
2024-07-31T06:15:48Z;918
2024-07-31T06:15:45Z;915
2024-07-31T06:15:42Z;909
2024-07-31T06:15:39Z;905
2024-07-31T06:15:36Z;900
2024-07-31T06:15:33Z;899
2024-07-31T06:15:30Z;896
2024-07-31T06:15:27Z;894
2024-07-31T06:15:24Z;890
2024-07-31T06:15:21Z;886
2024-07-31T06:15:18Z;881
2024-07-31T06:15:15Z;877
2024-07-31T06:15:12Z;875
2024-07-31T06:15:09Z;872
2024-07-31T06:15:06Z;867
2024-07-31T06:15:03Z;867
2024-07-31T06:15:00Z;867
2024-07-31T06:14:57Z;865
2024-07-31T06:14:54Z;866
2024-07-31T06:14:51Z;869
2024-07-31T06:14:48Z;874
2024-07-31T06:14:45Z;873
2024-07-31T06:14:42Z;875
2024-07-31T06:14:39Z;875
2024-07-31T06:14:36Z;873
2024-07-31T06:14:33Z;873
2024-07-31T06:14:30Z;870
2024-07-31T06:14:27Z;868
2024-07-31T06:14:24Z;865
2024-07-31T06:14:21Z;863
2024-07-31T06:14:18Z;864
2024-07-31T06:14:15Z;865
2024-07-31T06:14:12Z;866
2024-07-31T06:14:09Z;867
2024-07-31T06:14:06Z;867
2024-07-31T06:14:03Z;865
2024-07-31T06:14:00Z;867
2024-07-31T06:13:57Z;869
2024-07-31T06:13:54Z;867
2024-07-31T06:13:51Z;868
2024-07-31T06:13:48Z;869
2024-07-31T06:13:45Z;868
2024-07-31T06:13:42Z;867
2024-07-31T06:13:39Z;866
2024-07-31T06:13:36Z;870
2024-07-31T06:13:33Z;870
2024-07-31T06:13:30Z;871
2024-07-31T06:13:27Z;874
2024-07-31T06:13:24Z;876
2024-07-31T06:13:21Z;879
2024-07-31T06:13:18Z;877
2024-07-31T06:13:15Z;876
2024-07-31T06:13:12Z;877
2024-07-31T06:13:09Z;877
2024-07-31T06:13:06Z;875
2024-07-31T06:13:03Z;876
2024-07-31T06:13:00Z;874
2024-07-31T06:12:57Z;876
2024-07-31T06:12:54Z;875
2024-07-31T06:12:51Z;875
2024-07-31T06:12:48Z;870
2024-07-31T06:12:45Z;869
2024-07-31T06:12:42Z;868
2024-07-31T06:12:39Z;867
2024-07-31T06:12:36Z;865
2024-07-31T06:12:33Z;862
2024-07-31T06:12:30Z;864
2024-07-31T06:12:27Z;863
2024-07-31T06:12:24Z;865
2024-07-31T06:12:21Z;864
2024-07-31T06:12:18Z;863
2024-07-31T06:12:15Z;862
2024-07-31T06:12:12Z;861
2024-07-31T06:12:09Z;861
2024-07-31T06:12:06Z;864
2024-07-31T06:12:03Z;862
2024-07-31T06:12:00Z;866
2024-07-31T06:11:57Z;870
2024-07-31T06:11:54Z;866
2024-07-31T06:11:51Z;862
2024-07-31T06:11:48Z;859
2024-07-31T06:11:45Z;860
2024-07-31T06:11:42Z;861
2024-07-31T06:11:40Z;863
2024-07-31T06:11:37Z;865
2024-07-31T06:11:34Z;866
2024-07-31T06:11:31Z;866
2024-07-31T06:11:28Z;862
2024-07-31T06:11:25Z;861
2024-07-31T06:11:22Z;859
2024-07-31T06:11:19Z;860
2024-07-31T06:11:16Z;862
2024-07-31T06:11:13Z;860
2024-07-31T06:11:10Z;859
2024-07-31T06:11:07Z;857
2024-07-31T06:11:04Z;857
2024-07-31T06:11:01Z;858
2024-07-31T06:10:58Z;859
2024-07-31T06:10:55Z;856
2024-07-31T06:10:52Z;855
2024-07-31T06:10:49Z;853
2024-07-31T06:10:46Z;855
2024-07-31T06:10:43Z;853
2024-07-31T06:10:40Z;859
2024-07-31T06:10:37Z;859
2024-07-31T06:10:34Z;856
2024-07-31T06:10:31Z;858
2024-07-31T06:10:28Z;857
2024-07-31T06:10:25Z;857
2024-07-31T06:10:22Z;856
2024-07-31T06:10:19Z;854
2024-07-31T06:10:16Z;856
2024-07-31T06:10:13Z;858
2024-07-31T06:10:10Z;858
2024-07-31T06:10:07Z;858
2024-07-31T06:10:04Z;858
2024-07-31T06:10:01Z;856
2024-07-31T06:09:58Z;855
2024-07-31T06:09:55Z;853
2024-07-31T06:09:52Z;853
2024-07-31T06:09:49Z;852
2024-07-31T06:09:46Z;852
2024-07-31T06:09:43Z;851
2024-07-31T06:09:40Z;854
2024-07-31T06:09:37Z;854
2024-07-31T06:09:34Z;856
2024-07-31T06:09:31Z;856
2024-07-31T06:09:28Z;856
2024-07-31T06:09:25Z;858
2024-07-31T06:09:22Z;862
2024-07-31T06:09:19Z;862
2024-07-31T06:09:16Z;861
2024-07-31T06:09:13Z;861
2024-07-31T06:09:10Z;861
2024-07-31T06:09:07Z;862
2024-07-31T06:09:04Z;858
2024-07-31T06:09:01Z;857
2024-07-31T06:08:58Z;858
2024-07-31T06:08:55Z;858
2024-07-31T06:08:52Z;856
2024-07-31T06:08:49Z;856
2024-07-31T06:08:46Z;855
2024-07-31T06:08:43Z;856
2024-07-31T06:08:40Z;858
2024-07-31T06:08:37Z;858
2024-07-31T06:08:34Z;858
2024-07-31T06:08:31Z;857
2024-07-31T06:08:28Z;857
2024-07-31T06:08:25Z;857
2024-07-31T06:08:22Z;858
2024-07-31T06:08:19Z;858
2024-07-31T06:08:16Z;860
2024-07-31T06:08:13Z;858
2024-07-31T06:08:10Z;859
2024-07-31T06:08:07Z;861
2024-07-31T06:08:04Z;860
2024-07-31T06:08:01Z;860
2024-07-31T06:07:58Z;858
2024-07-31T06:07:55Z;857
2024-07-31T06:07:52Z;858
2024-07-31T06:07:49Z;860
2024-07-31T06:07:46Z;857
2024-07-31T06:07:43Z;854
2024-07-31T06:07:40Z;856
2024-07-31T06:07:37Z;859
2024-07-31T06:07:34Z;862
2024-07-31T06:07:31Z;861
2024-07-31T06:07:28Z;864
2024-07-31T06:07:25Z;863
2024-07-31T06:07:22Z;864
2024-07-31T06:07:19Z;864
2024-07-31T06:07:16Z;865
2024-07-31T06:07:13Z;864
2024-07-31T06:07:10Z;862
2024-07-31T06:07:07Z;863
2024-07-31T06:07:04Z;859
2024-07-31T06:07:01Z;859
2024-07-31T06:06:58Z;859
2024-07-31T06:06:55Z;857
2024-07-31T06:06:52Z;856
2024-07-31T06:06:49Z;858
2024-07-31T06:06:46Z;858
2024-07-31T06:06:43Z;860
2024-07-31T06:06:40Z;858
2024-07-31T06:06:37Z;858
2024-07-31T06:06:34Z;855
2024-07-31T06:06:31Z;854
2024-07-31T06:06:28Z;851
2024-07-31T06:06:25Z;853
2024-07-31T06:06:22Z;850
2024-07-31T06:06:19Z;851
2024-07-31T06:06:16Z;850
2024-07-31T06:06:13Z;848
2024-07-31T06:06:10Z;850
2024-07-31T06:06:07Z;852
2024-07-31T06:06:04Z;855
2024-07-31T06:06:01Z;856
2024-07-31T06:05:58Z;854
2024-07-31T06:05:55Z;854
2024-07-31T06:05:52Z;852
2024-07-31T06:05:49Z;853
2024-07-31T06:05:46Z;854
2024-07-31T06:05:43Z;855
2024-07-31T06:05:40Z;856
2024-07-31T06:05:37Z;855
2024-07-31T06:05:34Z;854
2024-07-31T06:05:31Z;856
2024-07-31T06:05:28Z;857
2024-07-31T06:05:25Z;859
2024-07-31T06:05:22Z;859
2024-07-31T06:05:19Z;859
2024-07-31T06:05:16Z;859
2024-07-31T06:05:13Z;857
2024-07-31T06:05:10Z;859
2024-07-31T06:05:07Z;859
2024-07-31T06:05:04Z;857
2024-07-31T06:05:01Z;855
2024-07-31T06:04:58Z;854
2024-07-31T06:04:55Z;853
2024-07-31T06:04:52Z;851
2024-07-31T06:04:49Z;853
2024-07-31T06:04:46Z;852
2024-07-31T06:04:43Z;853
2024-07-31T06:04:40Z;852
